date,brand,campaign_name,channel,impressions,clicks,ctr,spend_usd,conversions,conversion_rate,revenue_usd,roas,cpa_usd,cpc_usd,cpm_usd
2026-02-27,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,34365,1958,0.056978,13106.76,139,0.071045,17283.56,1.3187,94.29,6.69,381.4
2026-02-27,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),70398,1400,0.019896,13395.61,48,0.034814,4281.15,0.3196,279.08,9.57,190.28
2026-02-27,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,173134,1603,0.009259,8489.03,29,0.018589,2177.68,0.2565,292.73,5.3,49.03
2026-02-27,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,376265,1865,0.004957,4965.26,22,0.01224,1582.34,0.3187,225.69,2.66,13.2
2026-02-27,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,61838,1707,0.027611,8491.98,39,0.023174,2873.55,0.3384,217.74,4.97,137.33
2026-02-27,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,7685,379,0.049324,13713.68,27,0.073684,3772.91,0.2751,507.91,36.18,1784.47
2026-02-27,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),234902,4743,0.020192,14538.62,175,0.036987,22134.3,1.5224,83.08,3.07,61.89
2026-02-27,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,221871,1753,0.007904,5506.84,32,0.018517,2634.16,0.4783,172.09,3.14,24.82
2026-02-27,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,279693,1316,0.004707,3812.8,14,0.010878,908.55,0.2383,272.34,2.9,13.63
2026-02-27,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,307599,7366,0.023948,6620.39,136,0.018578,11242.22,1.6981,48.68,0.9,21.52
2026-02-27,TechNova,TechNova — Google Search Q1,Google Search,47291,2635,0.055734,12967.63,198,0.075262,25228.48,1.9455,65.49,4.92,274.21
2026-02-27,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),197768,4408,0.022291,16349.03,155,0.035177,18500.84,1.1316,105.48,3.71,82.67
2026-02-27,TechNova,TechNova — YouTube Video Q1,YouTube Video,100046,1026,0.010265,7721.77,17,0.01713,1598.69,0.207,454.22,7.53,77.18
2026-02-27,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,374010,1723,0.004609,4580.73,17,0.010214,1105.94,0.2414,269.45,2.66,12.25
2026-02-27,TechNova,TechNova — TikTok Q1,TikTok,263785,6592,0.024992,7734.81,122,0.018641,11009.56,1.4234,63.4,1.17,29.32
2026-02-28,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,10582,487,0.04605,11171.75,32,0.06691,4143.8,0.3709,349.12,22.94,1055.73
2026-02-28,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),112569,2298,0.020418,9839.11,77,0.03374,7880.74,0.801,127.78,4.28,87.41
2026-02-28,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,32226,291,0.009058,6263.5,4,0.014727,299.66,0.0478,1565.88,21.52,194.36
2026-02-28,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,261076,1314,0.005034,3874.04,15,0.0115,1405.14,0.3627,258.27,2.95,14.84
2026-02-28,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,40648,872,0.021466,4915.37,16,0.018425,1378.8,0.2805,307.21,5.64,120.93
2026-02-28,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,6041,348,0.05767,10171.47,28,0.081014,3488.95,0.343,363.27,29.23,1683.74
2026-02-28,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),57893,1046,0.018069,8509.65,31,0.030078,3353.56,0.3941,274.5,8.14,146.99
2026-02-28,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,66870,693,0.010371,4501.39,12,0.017893,1280.0,0.2844,375.12,6.5,67.32
2026-02-28,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,190179,873,0.004596,2900.26,8,0.009868,507.45,0.175,362.53,3.32,15.25
2026-02-28,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,171112,4141,0.024202,5122.08,83,0.020283,6798.36,1.3273,61.71,1.24,29.93
2026-02-28,TechNova,TechNova — Google Search Q1,Google Search,17214,790,0.045938,9746.52,51,0.064621,8181.44,0.8394,191.11,12.34,566.2
2026-02-28,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),191945,3689,0.019219,11709.08,121,0.032823,11625.94,0.9929,96.77,3.17,61.0
2026-02-28,TechNova,TechNova — YouTube Video Q1,YouTube Video,37713,371,0.00985,4997.69,6,0.017858,552.75,0.1106,832.95,13.47,132.52
2026-02-28,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,398497,1570,0.003942,3761.73,16,0.010559,1189.99,0.3163,235.11,2.4,9.44
2026-02-28,TechNova,TechNova — TikTok Q1,TikTok,255246,5853,0.022933,6166.76,132,0.022631,12670.25,2.0546,46.72,1.05,24.16
2026-03-01,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,20503,1194,0.058278,11237.06,79,0.06657,12021.71,1.0698,142.24,9.41,548.07
2026-03-01,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),196536,3910,0.019897,11010.62,135,0.034776,16457.92,1.4947,81.56,2.82,56.02
2026-03-01,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,152772,1201,0.007864,6322.15,21,0.017968,1628.74,0.2576,301.05,5.26,41.38
2026-03-01,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,259721,1142,0.004398,3764.79,13,0.011392,1235.35,0.3281,289.6,3.3,14.5
2026-03-01,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,182962,4416,0.024139,5159.48,80,0.018142,5867.88,1.1373,64.49,1.17,28.2
2026-03-01,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,39004,2230,0.05719,11270.32,188,0.084474,22569.96,2.0026,59.95,5.05,288.95
2026-03-01,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),181434,3680,0.020287,9500.98,121,0.033146,12278.59,1.2923,78.52,2.58,52.37
2026-03-01,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,104428,850,0.00814,5105.56,14,0.016845,1295.63,0.2538,364.68,6.01,48.89
2026-03-01,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,126462,614,0.00486,3380.37,5,0.009713,373.39,0.1105,676.07,5.51,26.73
2026-03-01,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,155632,3600,0.023132,5383.3,77,0.021579,6716.99,1.2477,69.91,1.5,34.59
2026-03-01,TechNova,TechNova — Google Search Q1,Google Search,33312,1753,0.05265,12616.76,128,0.073357,14843.96,1.1765,98.57,7.2,378.75
2026-03-01,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),120163,2522,0.020994,10757.36,86,0.034117,8469.22,0.7873,125.09,4.27,89.52
2026-03-01,TechNova,TechNova — YouTube Video Q1,YouTube Video,91237,773,0.008478,4935.7,14,0.018184,1026.95,0.2081,352.55,6.39,54.1
2026-03-01,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,414399,1693,0.004088,3960.62,19,0.01123,1260.15,0.3182,208.45,2.34,9.56
2026-03-01,TechNova,TechNova — TikTok Q1,TikTok,152359,3690,0.024224,6011.93,75,0.020517,7381.38,1.2278,80.16,1.63,39.46
2026-03-02,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,6826,386,0.056608,13633.32,29,0.075471,4566.33,0.3349,470.11,35.32,1997.26
2026-03-02,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),280127,5601,0.019996,15436.25,204,0.036597,25626.65,1.6602,75.67,2.76,55.1
2026-03-02,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,50328,425,0.008449,7662.28,6,0.015484,489.56,0.0639,1277.05,18.03,152.25
2026-03-02,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,340234,1585,0.004659,4709.62,17,0.011098,1412.8,0.3,277.04,2.97,13.84
2026-03-02,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,50591,1138,0.022508,6558.54,23,0.020538,1733.63,0.2643,285.15,5.76,129.64
2026-03-02,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,26117,1458,0.055845,12021.24,91,0.063006,13132.82,1.0925,132.1,8.25,460.28
2026-03-02,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),276471,6380,0.023079,13508.52,185,0.029144,17182.6,1.272,73.02,2.12,48.86
2026-03-02,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,110213,1019,0.009255,7173.33,18,0.017855,1751.21,0.2441,398.52,7.04,65.09
2026-03-02,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,565857,2738,0.004839,4840.81,29,0.010624,2653.64,0.5482,166.92,1.77,8.55
2026-03-02,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,96123,2685,0.027943,5559.21,50,0.018933,3780.1,0.68,111.18,2.07,57.83
2026-03-02,TechNova,TechNova — Google Search Q1,Google Search,49546,2530,0.051068,13371.56,196,0.077634,23905.38,1.7878,68.22,5.29,269.88
2026-03-02,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),264190,5093,0.019279,16161.18,168,0.033133,16008.68,0.9906,96.2,3.17,61.17
2026-03-02,TechNova,TechNova — YouTube Video Q1,YouTube Video,150551,1544,0.010262,8572.26,24,0.016018,2424.56,0.2828,357.18,5.55,56.94
2026-03-02,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,409952,2120,0.005173,5398.79,23,0.010986,1557.2,0.2884,234.73,2.55,13.17
2026-03-02,TechNova,TechNova — TikTok Q1,TikTok,254436,6495,0.025528,7886.34,121,0.01863,10316.95,1.3082,65.18,1.21,31.0
2026-03-03,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,27558,1471,0.053398,14154.85,116,0.079347,14132.78,0.9984,122.02,9.62,513.64
2026-03-03,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),108437,2018,0.018617,14573.96,74,0.037012,9302.23,0.6383,196.95,7.22,134.4
2026-03-03,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,173680,1768,0.01018,7208.02,33,0.018827,2621.02,0.3636,218.42,4.08,41.5
2026-03-03,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,249593,1080,0.004329,5684.44,10,0.009878,791.55,0.1392,568.44,5.26,22.77
2026-03-03,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,101872,2408,0.023642,6620.28,53,0.022364,5198.75,0.7853,124.91,2.75,64.99
2026-03-03,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,49623,2811,0.056652,12095.23,224,0.079778,26245.21,2.1699,54.0,4.3,243.74
2026-03-03,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),323620,6986,0.021588,13591.25,226,0.032389,24418.74,1.7967,60.14,1.95,42.0
2026-03-03,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,121676,980,0.008059,6709.61,15,0.016095,1529.54,0.228,447.31,6.85,55.14
2026-03-03,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,127108,656,0.005166,4750.39,7,0.010787,593.34,0.1249,678.63,7.24,37.37
2026-03-03,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,281250,7976,0.028361,6914.23,154,0.019319,15016.6,2.1718,44.9,0.87,24.58
2026-03-03,TechNova,TechNova — Google Search Q1,Google Search,41761,2291,0.054883,13342.59,178,0.077851,21881.69,1.64,74.96,5.82,319.5
2026-03-03,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),76503,1356,0.017727,16678.69,49,0.036338,5241.18,0.3142,340.38,12.3,218.01
2026-03-03,TechNova,TechNova — YouTube Video Q1,YouTube Video,94201,771,0.008191,8285.47,14,0.018778,1298.44,0.1567,591.82,10.75,87.96
2026-03-03,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,425463,1941,0.004563,4533.79,22,0.011727,1723.71,0.3802,206.08,2.34,10.66
2026-03-03,TechNova,TechNova — TikTok Q1,TikTok,286859,7626,0.026587,8239.6,137,0.018044,13267.08,1.6102,60.14,1.08,28.72
2026-03-04,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,41432,2036,0.049162,15769.56,167,0.082483,24890.37,1.5784,94.43,7.75,380.61
2026-03-04,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),152872,3498,0.022885,13256.66,103,0.029537,13205.91,0.9962,128.71,3.79,86.72
2026-03-04,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,148068,1256,0.008487,7903.12,19,0.015802,2037.99,0.2579,415.95,6.29,53.37
2026-03-04,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,454565,2005,0.004411,4697.41,20,0.01016,1282.88,0.2731,234.87,2.34,10.33
2026-03-04,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,334070,8044,0.024081,7599.58,157,0.019629,12578.92,1.6552,48.4,0.94,22.75
2026-03-04,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,28289,1615,0.057113,12936.38,119,0.074179,16320.06,1.2616,108.71,8.01,457.29
2026-03-04,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),336291,6379,0.01897,11462.29,190,0.029805,21906.86,1.9112,60.33,1.8,34.08
2026-03-04,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,101260,901,0.008902,6612.49,16,0.018551,1280.84,0.1937,413.28,7.34,65.3
2026-03-04,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,389576,1732,0.004447,4697.47,19,0.01125,1367.8,0.2912,247.24,2.71,12.06
2026-03-04,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,186399,4421,0.023718,6914.79,93,0.021099,9522.6,1.3771,74.35,1.56,37.1
2026-03-04,TechNova,TechNova — Google Search Q1,Google Search,52900,2586,0.048886,14708.68,165,0.064164,19889.89,1.3523,89.14,5.69,278.05
2026-03-04,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),92852,1618,0.017433,14634.13,62,0.038435,7633.69,0.5216,236.03,9.04,157.61
2026-03-04,TechNova,TechNova — YouTube Video Q1,YouTube Video,47720,385,0.008077,8045.16,5,0.014873,496.57,0.0617,1609.03,20.9,168.59
2026-03-04,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,277700,1120,0.004037,5643.21,12,0.011436,899.16,0.1593,470.27,5.04,20.32
2026-03-04,TechNova,TechNova — TikTok Q1,TikTok,220997,5902,0.02671,7218.36,106,0.018112,7375.06,1.0217,68.1,1.22,32.66
2026-03-05,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,17663,785,0.044495,17224.49,52,0.067299,5809.74,0.3373,331.24,21.94,975.17
2026-03-05,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),279311,5466,0.01957,14513.15,184,0.033674,21356.21,1.4715,78.88,2.66,51.96
2026-03-05,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,198262,2009,0.010135,7520.01,29,0.014606,2943.01,0.3914,259.31,3.74,37.93
2026-03-05,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,565053,2567,0.004543,4941.1,33,0.013083,2905.56,0.588,149.73,1.92,8.74
2026-03-05,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,194924,5618,0.028823,6934.36,127,0.022752,9122.27,1.3155,54.6,1.23,35.57
2026-03-05,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,23460,1026,0.043773,13653.15,73,0.072054,8939.18,0.6547,187.03,13.31,581.98
2026-03-05,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),130655,2948,0.022567,14087.07,85,0.029116,8509.58,0.6041,165.73,4.78,107.82
2026-03-05,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,62076,493,0.00795,5929.39,7,0.015516,653.49,0.1102,847.06,12.03,95.52
2026-03-05,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,271497,1193,0.004398,4017.46,15,0.012703,1392.98,0.3467,267.83,3.37,14.8
2026-03-05,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,128362,2843,0.022152,6414.99,66,0.023343,4656.76,0.7259,97.2,2.26,49.98
2026-03-05,TechNova,TechNova — Google Search Q1,Google Search,21019,1021,0.048603,14089.43,68,0.066729,10370.32,0.736,207.2,13.8,670.32
2026-03-05,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),225773,4115,0.01823,13301.24,122,0.029835,15397.67,1.1576,109.03,3.23,58.91
2026-03-05,TechNova,TechNova — YouTube Video Q1,YouTube Video,189543,1754,0.009255,6802.79,26,0.014955,2807.05,0.4126,261.65,3.88,35.89
2026-03-05,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,498685,2050,0.004113,4620.44,25,0.012628,1608.77,0.3482,184.82,2.25,9.27
2026-03-05,TechNova,TechNova — TikTok Q1,TikTok,268776,7630,0.028391,7526.51,176,0.023071,16995.3,2.2581,42.76,0.99,28.0
2026-03-06,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,15973,768,0.048139,16746.86,53,0.069641,6916.94,0.413,315.98,21.81,1048.45
2026-03-06,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),197280,3647,0.018488,14519.94,132,0.036283,12436.2,0.8565,110.0,3.98,73.6
2026-03-06,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,120828,1203,0.009964,7073.19,22,0.01839,2130.32,0.3012,321.51,5.88,58.54
2026-03-06,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,338765,1358,0.004009,4483.66,14,0.011017,1082.17,0.2414,320.26,3.3,13.24
2026-03-06,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,110626,3164,0.028604,6464.58,74,0.023391,5973.22,0.924,87.36,2.04,58.44
2026-03-06,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,14937,743,0.049808,11094.81,62,0.084336,7288.66,0.6569,178.95,14.93,742.77
2026-03-06,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),57684,1359,0.023561,13873.56,44,0.033096,5307.55,0.3826,315.31,10.21,240.51
2026-03-06,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,147846,1227,0.008305,6125.0,18,0.015335,1935.72,0.316,340.28,4.99,41.43
2026-03-06,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,513988,2440,0.004747,4822.69,30,0.012496,1987.95,0.4122,160.76,1.98,9.38
2026-03-06,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,123345,3230,0.026188,6109.95,63,0.019699,4644.69,0.7602,96.98,1.89,49.54
2026-03-06,TechNova,TechNova — Google Search Q1,Google Search,47636,2365,0.049652,15434.1,156,0.066146,18814.47,1.219,98.94,6.53,324.0
2026-03-06,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),118924,2553,0.021471,13818.67,90,0.035354,10546.7,0.7632,153.54,5.41,116.2
2026-03-06,TechNova,TechNova — YouTube Video Q1,YouTube Video,190514,1588,0.008338,7190.63,26,0.016998,2665.54,0.3707,276.56,4.53,37.74
2026-03-06,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,113739,580,0.005102,4520.24,6,0.010899,515.74,0.1141,753.37,7.79,39.74
2026-03-06,TechNova,TechNova — TikTok Q1,TikTok,243877,5798,0.023776,6432.03,103,0.017845,9224.13,1.4341,62.45,1.11,26.37
2026-03-07,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,7652,352,0.046114,11216.91,24,0.06998,2759.05,0.246,467.37,31.87,1465.88
2026-03-07,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),19245,395,0.020529,13042.26,12,0.030496,1206.01,0.0925,1086.86,33.02,677.7
2026-03-07,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,36126,377,0.01045,6547.66,5,0.015674,502.72,0.0768,1309.53,17.37,181.25
2026-03-07,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,397456,1851,0.004659,3924.6,21,0.011579,1479.49,0.377,186.89,2.12,9.87
2026-03-07,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,245400,5867,0.023911,5224.28,116,0.019838,11007.05,2.1069,45.04,0.89,21.29
2026-03-07,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,42443,2345,0.055254,9471.23,179,0.076672,28368.21,2.9952,52.91,4.04,223.15
2026-03-07,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),81597,1665,0.020413,8607.7,52,0.031566,6213.93,0.7219,165.53,5.17,105.49
2026-03-07,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,80301,701,0.008734,5602.05,13,0.019571,1165.62,0.2081,430.93,7.99,69.76
2026-03-07,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,184741,950,0.005148,3306.59,11,0.011698,975.02,0.2949,300.6,3.48,17.9
2026-03-07,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,102658,2536,0.024712,5441.72,57,0.022786,4631.45,0.8511,95.47,2.15,53.01
2026-03-07,TechNova,TechNova — Google Search Q1,Google Search,42001,2246,0.053479,12635.09,179,0.079894,27621.82,2.1861,70.59,5.63,300.83
2026-03-07,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),115874,2068,0.017852,12813.1,69,0.03337,8034.61,0.6271,185.7,6.2,110.58
2026-03-07,TechNova,TechNova — YouTube Video Q1,YouTube Video,135115,1185,0.008775,5719.13,21,0.017886,1683.89,0.2944,272.34,4.83,42.33
2026-03-07,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,262208,1095,0.004177,4159.95,11,0.010745,970.23,0.2332,378.18,3.8,15.87
2026-03-07,TechNova,TechNova — TikTok Q1,TikTok,71405,2052,0.028748,5775.3,45,0.021961,4575.25,0.7922,128.34,2.81,80.88
